GPS Time (HHMMSS), Runtime in ms, GPS Altitude, Latitude, Longitude, Number of Satellites, Speed (m/s), Pressure (atm), Pressure Altitude, Internal Temperature (TMP36) (C), Outside Temperature (Thermistor) (C), Humidity, X-Acceleration (Gs), Y-Acceleration (Gs), Z-Acceleration (Gs), Microphone, RPi On/Off
16:44:26, 6737870, 1351.50, 41.889072, 83.660430, 09, 5.29, 0.83, 1454.86, 25.91, 1.09, 40.93, -0.24, 0.27, 0.78, 2.96, 0
16:44:27, 6739134, 1340.70, 41.889118, 83.660408, 09, 5.20, 0.84, 1443.68, 23.33, 1.21, 44.92, -0.35, 0.09, 0.76, 2.86, 1
16:44:28, 6739872, 1329.10, 41.889163, 83.660377, 09, 5.01, 0.84, 1457.50, 24.62, 0.71, 41.93, -0.52, 0.39, 0.92, 2.63, 0
16:44:29, 6740882, 1318.20, 41.889205, 83.660362, 09, 3.59, 0.84, 1445.65, 24.62, 0.71, 41.93, -0.71, -0.16, 0.99, 2.68, 1
16:44:30, 6741874, 1304.80, 41.889255, 83.660354, 09, 4.10, 0.84, 1407.01, 23.76, 0.59, 43.92, -0.75, 0.15, 0.99, 2.78, 0
16:44:31, 6742873, 1292.00, 41.889301, 83.660331, 09, 3.60, 0.84, 1382.91, 25.05, 0.59, 44.92, -0.91, 0.32, 1.12, 2.93, 1
16:44:32, 6744127, 1279.10, 41.889350, 83.660324, 09, 4.08, 0.84, 1419.42, 24.19, 0.71, 40.93, -0.69, 0.27, 1.06, 2.72, 0
16:44:33, 6744878, 1266.70, 41.889392, 83.660308, 09, 3.25, 0.84, 1394.64, 24.62, 0.84, 38.94, -0.82, 0.29, 1.27, 2.71, 1
16:44:34, 6745886, 1254.10, 41.889434, 83.660278, 09, 3.98, 0.84, 1373.06, 25.48, 0.47, 44.92, -0.65, 0.36, 1.19, 2.77, 0
16:44:35, 6746896, 1242.90, 41.889484, 83.660255, 09, 5.12, 0.84, 1370.60, 25.05, 0.10, 42.93, -0.69, -0.06, 1.04, 2.77, 1
16:44:36, 6747902, 1230.70, 41.889526, 83.660247, 09, 3.05, 0.84, 1346.66, 25.05, 0.84, 42.93, -0.68, 0.12, 1.04, 2.88, 0
16:44:37, 6749136, 1219.40, 41.889556, 83.660232, 09, 2.46, 0.85, 1348.46, 24.62, 0.23, 37.95, -0.59, 0.05, 1.32, 2.81, 1
16:44:38, 6749887, 1207.90, 41.889591, 83.660202, 09, 3.07, 0.85, 1322.82, 22.89, 0.10, 41.93, -0.81, 0.07, 1.01, 2.85, 0
16:44:39, 6750905, 1196.90, 41.889621, 83.660186, 09, 3.47, 0.85, 1323.41, 24.19, 0.10, 39.94, -0.54, 0.05, 0.97, 2.81, 1
16:44:40, 6751890, 1186.30, 41.889652, 83.660171, 09, 2.86, 0.85, 1300.81, 24.62, 0.10, 44.92, -0.57, 0.09, 1.54, 2.84, 0
16:44:41, 6752909, 1173.10, 41.889701, 83.660156, 09, 3.00, 0.85, 1299.66, 22.89, -0.02, 42.93, -0.30, -0.20, 1.21, 2.75, 1
16:44:42, 6754148, 1161.30, 41.889739, 83.660125, 09, 4.86, 0.85, 1276.58, 25.91, 0.47, 35.96, -0.32, 0.20, 1.24, 2.91, 0
16:44:43, 6754916, 1149.80, 41.889785, 83.660095, 09, 4.29, 0.85, 1277.14, 24.62, 0.59, 42.93, -0.41, 0.50, 0.64, 2.75, 1
16:44:44, 6755917, 1138.90, 41.889831, 83.660064, 09, 5.61, 0.86, 1279.42, 24.19, 0.71, 42.93, -0.03, 0.44, 0.46, 2.79, 0
16:44:45, 6756904, 1128.20, 41.889881, 83.660026, 09, 6.12, 0.86, 1256.36, 24.19, 0.71, 41.93, 0.01, 0.43, 0.34, 2.92, 1
16:44:46, 6757912, 1117.80, 41.889926, 83.659996, 09, 5.31, 0.86, 1230.63, 22.89, 0.10, 38.94, -0.46, 0.32, 0.87, 2.83, 0
16:44:47, 6759154, 1107.20, 41.889972, 83.659950, 09, 5.88, 0.86, 1219.73, 24.62, 0.35, 42.93, -0.78, 0.46, 0.76, 2.87, 1
16:44:48, 6759912, 1096.50, 41.890007, 83.659896, 09, 6.03, 0.86, 1232.27, 24.62, 0.71, 41.93, -0.52, 0.41, 0.99, 2.89, 0
16:44:49, 6760910, 1083.60, 41.890033, 83.659835, 09, 5.40, 0.86, 1198.50, 26.34, 0.35, 37.95, -0.38, 0.41, 0.78, 2.89, 1
16:44:50, 6761927, 1072.50, 41.890056, 83.659782, 09, 4.86, 0.86, 1185.51, 22.89, 0.59, 43.92, -0.63, 0.60, 0.83, 2.66, 0
16:44:51, 6762908, 1060.80, 41.890075, 83.659729, 09, 4.50, 0.86, 1184.99, 25.91, -0.14, 41.93, -0.27, 0.47, 0.58, 2.78, 1
16:44:52, 6764176, 1048.80, 41.890098, 83.659683, 09, 3.53, 0.86, 1162.28, 23.76, 0.10, 41.93, -0.34, 0.46, 0.96, 2.68, 0
16:44:53, 6764922, 1037.30, 41.890125, 83.659652, 09, 4.66, 0.87, 1164.35, 24.19, 0.10, 42.93, -0.22, 0.54, 0.64, 2.82, 1
16:44:54, 6765925, 1026.00, 41.890163, 83.659614, 09, 5.35, 0.87, 1139.65, 23.76, 0.10, 39.94, -0.13, 0.43, 0.83, 2.78, 0
16:44:55, 6766920, 1014.40, 41.890205, 83.659584, 09, 5.06, 0.87, 1140.16, 24.19, 0.10, 38.94, -0.63, 0.47, 0.96, 3.05, 1
16:44:56, 6767941, 1003.40, 41.890247, 83.659553, 09, 5.42, 0.87, 1140.66, 25.05, 0.10, 42.93, -0.38, 0.54, 1.14, 2.62, 0
16:44:57, 6769179, 992.30, 41.890289, 83.659523, 09, 4.76, 0.87, 1105.84, 22.89, 0.47, 36.95, -0.47, 0.40, 1.21, 2.68, 1
16:44:58, 6769935, 981.50, 41.890319, 83.659492, 09, 3.34, 0.87, 1107.31, 22.89, 0.35, 39.94, -0.75, 0.86, 0.81, 2.93, 0
16:44:59, 6770930, 971.10, 41.890346, 83.659461, 09, 4.78, 0.88, 1105.84, 25.05, 0.35, 36.95, -0.32, 0.33, 0.97, 2.83, 1
16:45:00, 6771948, 960.90, 41.890373, 83.659431, 09, 3.86, 0.88, 1075.07, 23.76, 0.35, 38.94, -0.78, 0.40, 0.94, 2.75, 0
16:45:01, 6772952, 950.80, 41.890411, 83.659400, 09, 4.93, 0.87, 1063.86, 24.62, 0.47, 37.95, -0.49, 0.41, 1.17, 2.94, 1
16:45:02, 6774207, 940.70, 41.890453, 83.659378, 09, 5.15, 0.88, 1053.15, 23.76, 0.35, 39.94, -0.71, 0.90, 0.73, 2.81, 0
16:45:03, 6774938, 931.00, 41.890499, 83.659362, 09, 5.69, 0.88, 1006.73, 25.05, 0.47, 43.92, -0.93, 0.51, 0.71, 2.70, 1
16:45:04, 6775931, 921.10, 41.890548, 83.659355, 09, 5.14, 0.88, 1031.28, 24.19, 0.59, 36.95, 0.36, 0.23, 0.51, 2.61, 0
16:45:05, 6776964, 911.60, 41.890590, 83.659347, 09, 3.89, 0.88, 1017.83, 23.33, 0.47, 46.91, -0.91, 0.04, 0.73, 2.69, 1
16:45:06, 6777946, 902.50, 41.890625, 83.659339, 09, 3.75, 0.88, 1018.75, 23.76, 0.71, 43.92, -0.88, -0.03, 1.04, 2.80, 0
16:45:07, 6779214, 893.50, 41.890659, 83.659339, 09, 3.07, 0.89, 1017.38, 24.62, 0.96, 42.93, -0.93, -0.07, 1.16, 2.65, 1
16:45:08, 6779957, 884.70, 41.890686, 83.659347, 09, 3.15, 0.89, 1009.46, 23.76, 1.21, 37.95, -0.73, -0.14, 0.83, 2.71, 0
16:45:09, 6780968, 876.10, 41.890716, 83.659347, 09, 4.10, 0.88, 986.80, 24.19, 0.71, 38.94, -1.03, -0.19, 0.78, 2.80, 1
16:45:10, 6781965, 867.20, 41.890758, 83.659339, 09, 4.37, 0.89, 973.96, 23.76, 1.21, 41.93, -0.87, -0.20, 0.84, 2.87, 0
16:45:11, 6782971, 858.20, 41.890796, 83.659332, 09, 3.81, 0.89, 963.79, 24.62, 0.71, 36.95, -0.88, 0.20, 1.14, 2.86, 1
16:45:12, 6784219, 849.30, 41.890834, 83.659301, 09, 5.24, 0.89, 963.79, 23.76, 0.84, 40.93, -0.84, -0.02, 0.87, 2.80, 0
16:45:13, 6784964, 840.60, 41.890876, 83.659271, 09, 4.86, 0.89, 952.33, 26.34, 0.71, 44.92, -0.84, -0.31, 1.17, 2.91, 1
16:45:14, 6785977, 831.70, 41.890899, 83.659225, 09, 4.66, 0.89, 942.60, 24.62, 1.09, 40.93, -0.50, 0.16, 1.26, 2.85, 0
16:45:15, 6786964, 823.00, 41.890911, 83.659179, 09, 3.55, 0.89, 888.57, 23.33, 1.34, 40.93, -0.98, 0.19, 0.71, 2.75, 1
16:45:16, 6787973, 814.30, 41.890926, 83.659141, 09, 3.02, 0.89, 909.64, 25.05, 1.34, 37.95, -0.94, 0.41, 1.07, 2.89, 0
16:45:17, 6789226, 805.40, 41.890937, 83.659111, 09, 2.32, 0.89, 899.93, 24.19, 1.09, 34.96, -0.72, 0.03, 1.11, 2.86, 1
16:45:18, 6789968, 797.60, 41.890945, 83.659088, 09, 2.01, 0.90, 910.47, 23.33, 1.09, 37.95, -0.79, 0.15, 0.94, 2.91, 0
16:45:19, 6790970, 790.20, 41.890949, 83.659065, 09, 3.22, 0.90, 844.19, 25.05, 1.21, 42.93, -0.34, 0.29, 0.54, 2.62, 1
16:45:20, 6791989, 782.10, 41.890953, 83.659034, 09, 1.48, 0.90, 866.73, 25.05, 1.09, 34.96, -0.81, 0.37, 1.29, 2.97, 0
16:45:21, 6792996, 774.00, 41.890953, 83.659019, 09, 1.05, 0.90, 845.74, 22.89, 1.21, 42.93, -0.75, 0.21, 0.99, 2.64, 1
16:45:22, 6794223, 765.90, 41.890953, 83.659004, 09, 1.45, 0.90, 878.04, 25.05, 1.34, 38.94, -0.87, 0.23, 0.91, 2.85, 0
16:45:23, 6794995, 757.70, 41.890956, 83.658996, 09, 1.15, 0.90, 824.79, 23.33, 1.84, 39.94, -0.97, -0.08, 0.92, 2.86, 1
16:45:24, 6795997, 750.20, 41.890968, 83.658981, 09, 2.13, 0.90, 846.53, 23.76, 1.59, 38.94, -0.90, 0.23, 0.84, 2.89, 0
16:45:25, 6796988, 743.10, 41.890975, 83.658958, 09, 1.97, 0.90, 836.04, 24.19, 1.72, 37.95, -0.98, 0.05, 0.84, 2.98, 1
16:45:26, 6797986, 736.40, 41.890983, 83.658927, 09, 2.44, 0.90, 846.92, 23.33, 1.46, 37.95, -0.91, 0.07, 0.92, 2.69, 0
16:45:27, 6799241, 730.50, 41.890991, 83.658889, 09, 3.68, 0.90, 791.20, 25.48, 1.72, 39.94, -0.91, 0.46, 0.73, 2.64, 1
16:45:28, 6799984, 723.40, 41.891010, 83.658859, 09, 3.69, 0.91, 814.71, 24.19, 1.59, 32.97, -0.88, 0.07, 1.01, 2.69, 0
16:45:29, 6801000, 717.10, 41.891033, 83.658821, 09, 4.88, 0.90, 802.74, 26.34, 1.59, 39.94, -0.97, 0.12, 0.78, 2.73, 1
16:45:30, 6801997, 711.80, 41.891059, 83.658767, 09, 5.51, 0.91, 793.04, 24.62, 1.84, 34.96, -0.84, 0.29, 1.44, 2.70, 0
16:45:31, 6803014, 706.20, 41.891078, 83.658721, 09, 4.34, 0.90, 761.05, 23.76, 1.59, 39.94, -1.01, 0.13, 1.04, 2.80, 1
16:45:32, 6804251, 701.10, 41.891086, 83.658676, 09, 2.74, 0.91, 793.79, 24.62, 2.36, 39.94, -0.82, 0.19, 0.68, 2.77, 0
16:45:33, 6805016, 695.00, 41.891098, 83.658645, 09, 2.93, 0.91, 772.19, 24.62, 1.97, 33.96, -0.73, 0.37, 0.68, 2.87, 1
16:45:34, 6806024, 688.60, 41.891105, 83.658622, 09, 1.58, 0.91, 772.92, 25.05, 1.97, 37.95, -0.94, 0.32, 0.84, 2.63, 0
16:45:35, 6807006, 681.90, 41.891117, 83.658599, 09, 2.28, 0.91, 760.69, 25.05, 1.97, 36.95, -0.87, 0.17, 0.99, 2.84, 1
16:45:36, 6808012, 674.90, 41.891139, 83.658584, 09, 3.66, 0.91, 749.93, 24.62, 2.10, 40.93, -0.97, 0.32, 0.79, 2.81, 0
16:45:37, 6809277, 667.70, 41.891166, 83.658561, 09, 3.44, 0.91, 708.09, 23.33, 2.10, 40.93, -0.87, -0.16, 0.91, 2.79, 1
16:45:38, 6810011, 660.40, 41.891185, 83.658546, 09, 2.41, 0.92, 729.17, 25.91, 2.23, 34.96, -0.81, 0.35, 0.99, 2.70, 0
16:45:39, 6811014, 653.00, 41.891204, 83.658523, 09, 2.84, 0.91, 687.07, 23.76, 2.62, 39.94, -0.97, 0.60, 1.07, 2.41, 1
16:45:40, 6812009, 645.30, 41.891220, 83.658500, 09, 1.84, 0.91, 697.08, 24.62, 2.49, 39.94, -0.85, 0.78, 0.44, 2.75, 0
16:45:41, 6813018, 637.60, 41.891231, 83.658485, 09, 1.56, 0.92, 708.77, 24.19, 2.36, 32.97, -0.50, 0.47, 0.89, 2.85, 1
16:45:42, 6814279, 629.80, 41.891246, 83.658470, 09, 2.77, 0.92, 686.09, 24.62, 2.36, 36.95, -0.27, -0.14, 0.92, 2.56, 0
16:45:43, 6815028, 622.00, 41.891258, 83.658454, 09, 1.75, 0.92, 654.84, 24.62, 2.49, 42.93, -0.78, -0.11, 0.96, 2.79, 1
16:45:44, 6816047, 614.20, 41.891262, 83.658424, 09, 3.50, 0.92, 677.72, 22.89, 2.62, 38.94, -1.04, -0.24, 0.87, 2.72, 0
16:45:45, 6817032, 607.20, 41.891265, 83.658378, 09, 3.32, 0.92, 676.09, 26.34, 2.89, 33.96, -0.52, 0.59, 0.78, 2.92, 1
16:45:46, 6818026, 599.60, 41.891269, 83.658355, 09, 0.09, 0.92, 656.09, 25.05, 2.76, 34.96, -0.35, -0.02, 1.29, 2.85, 0
16:45:47, 6819250, 592.00, 41.891273, 83.658340, 09, 0.17, 0.93, 665.46, 26.34, 2.62, 36.95, -0.44, 0.03, 1.16, 2.76, 1
16:45:48, 6820030, 584.40, 41.891288, 83.658332, 09, 2.50, 0.93, 646.42, 24.62, 3.43, 40.93, -0.62, -0.12, 0.51, 2.76, 0
16:45:49, 6821051, 575.90, 41.891311, 83.658325, 09, 3.33, 0.92, 624.88, 24.62, 3.02, 37.95, -0.40, -0.22, 0.87, 2.79, 1
16:45:50, 6822041, 567.70, 41.891334, 83.658325, 09, 1.71, 0.92, 636.11, 25.05, 2.89, 37.95, -0.81, 0.36, 0.73, 2.78, 0
16:45:51, 6823037, 561.20, 41.891365, 83.658309, 09, 4.82, 0.93, 613.71, 25.05, 3.16, 38.94, -0.62, 0.51, 0.68, 2.81, 1
16:45:52, 6824266, 553.10, 41.891403, 83.658294, 09, 3.84, 0.93, 603.44, 25.91, 3.29, 35.96, -0.82, 0.86, 0.64, 2.76, 0
16:45:53, 6825058, 545.30, 41.891433, 83.658279, 09, 3.59, 0.93, 582.93, 26.34, 3.16, 37.95, -0.54, 0.51, 0.84, 2.61, 1
16:45:54, 6826034, 537.70, 41.891460, 83.658248, 09, 3.41, 0.93, 583.80, 23.33, 3.43, 39.94, -0.47, 0.80, 0.81, 2.60, 0
16:45:55, 6827047, 530.90, 41.891487, 83.658233, 09, 4.23, 0.93, 592.61, 26.34, 3.16, 37.95, -0.21, 0.27, 0.89, 2.91, 1
16:45:56, 6828049, 524.20, 41.891517, 83.658210, 09, 3.08, 0.93, 572.41, 24.62, 3.97, 38.94, -0.22, 0.33, 1.06, 2.63, 0
16:45:57, 6829274, 516.80, 41.891544, 83.658195, 09, 2.47, 0.93, 563.01, 24.19, 3.56, 32.97, -0.21, 0.32, 0.74, 2.82, 1
16:45:58, 6830061, 510.50, 41.891559, 83.658203, 09, 1.64, 0.94, 561.90, 24.62, 4.25, 39.94, -0.19, 0.39, 0.92, 2.88, 0
16:45:59, 6831057, 504.00, 41.891574, 83.658210, 09, 1.47, 0.93, 530.99, 25.05, 3.84, 41.93, -0.31, 0.24, 0.66, 2.69, 1
16:46:00, 6832073, 497.30, 41.891582, 83.658233, 09, 2.19, 0.94, 541.46, 25.91, 3.70, 36.95, -0.27, 0.41, 0.71, 2.73, 0
16:46:01, 6833079, 490.90, 41.891601, 83.658248, 09, 2.82, 0.94, 511.11, 23.76, 3.70, 38.94, -0.32, 0.21, 0.84, 2.89, 1
16:46:02, 6834299, 484.60, 41.891624, 83.658264, 09, 3.19, 0.94, 521.32, 25.05, 4.39, 36.95, -0.62, -0.07, 1.39, 2.89, 0
16:46:03, 6835061, 477.70, 41.891654, 83.658264, 09, 2.72, 0.94, 490.49, 23.33, 4.39, 34.96, 0.20, -0.00, 0.63, 3.03, 1
16:46:04, 6836062, 470.90, 41.891662, 83.658248, 09, 1.55, 0.94, 521.05, 25.05, 4.39, 33.96, -0.37, 0.17, 1.34, 2.78, 0
16:46:05, 6837065, 468.20, 41.891658, 83.658233, 09, 1.43, 0.94, 511.89, 24.62, 4.11, 51.89, -0.56, 0.51, 0.94, 2.92, 1
16:46:06, 6838072, 465.70, 41.891639, 83.658226, 09, 2.79, 0.94, 511.37, 24.19, 3.97, 35.96, -0.72, 0.43, 0.69, 2.80, 0
16:46:07, 6839311, 460.10, 41.891628, 83.658241, 09, 1.96, 0.94, 500.67, 24.62, 4.25, 30.98, -0.50, 0.41, 0.96, 2.75, 1
16:46:08, 6840076, 457.50, 41.891628, 83.658271, 09, 2.69, 0.94, 490.49, 24.62, 4.25, 37.95, -0.94, 0.55, 1.16, 2.65, 0
16:46:09, 6841080, 452.10, 41.891628, 83.658309, 09, 3.42, 0.94, 449.60, 23.33, 4.25, 34.96, -0.82, 0.33, 1.21, 2.77, 1
16:46:10, 6842071, 444.40, 41.891651, 83.658332, 09, 2.79, 0.94, 469.91, 24.19, 4.53, 36.95, -0.79, -0.18, 0.97, 2.80, 0
16:46:11, 6843072, 437.50, 41.891681, 83.658325, 09, 3.44, 0.95, 479.59, 26.34, 4.25, 32.97, -0.22, -0.34, 0.91, 2.81, 1
16:46:12, 6844302, 430.60, 41.891708, 83.658309, 09, 2.90, 0.95, 460.22, 24.62, 4.67, 37.95, -0.76, -0.20, 1.04, 2.72, 0
16:46:13, 6845082, 423.40, 41.891723, 83.658271, 09, 3.90, 0.95, 449.83, 24.62, 4.53, 30.98, -0.68, 0.11, 0.89, 2.85, 1
16:46:14, 6846088, 416.20, 41.891727, 83.658233, 09, 2.65, 0.95, 438.78, 24.62, 5.25, 32.97, -0.76, -0.42, 1.01, 2.87, 0
16:46:15, 6847086, 409.00, 41.891716, 83.658203, 09, 2.20, 0.95, 407.79, 25.05, 4.67, 38.94, -0.66, -0.27, 0.61, 2.81, 1
16:46:16, 6848083, 401.80, 41.891708, 83.658180, 09, 1.66, 0.95, 419.18, 25.91, 4.82, 37.95, -0.91, -0.16, 1.01, 2.78, 0
16:46:17, 6849318, 394.60, 41.891696, 83.658180, 09, 1.32, 0.95, 418.10, 26.34, 4.96, 29.98, -0.40, 0.15, 0.92, 2.82, 1
16:46:18, 6850097, 387.10, 41.891693, 83.658195, 09, 1.34, 0.95, 398.10, 24.62, 4.96, 34.96, -0.47, -0.18, 0.94, 2.71, 0
16:46:19, 6851116, 379.20, 41.891693, 83.658203, 09, 0.06, 0.96, 407.79, 26.34, 4.67, 33.96, -0.46, -0.11, 0.99, 2.68, 1
16:46:20, 6852116, 371.40, 41.891696, 83.658210, 09, 0.09, 0.95, 367.25, 24.19, 5.10, 35.96, -0.50, -0.12, 0.54, 2.87, 0
16:46:21, 6853101, 363.40, 41.891693, 83.658210, 09, 0.06, 0.95, 378.11, 24.62, 4.96, 29.98, -0.66, -0.11, 0.96, 2.77, 1
16:46:22, 6854315, 355.30, 41.891689, 83.658203, 09, 0.16, 0.96, 378.51, 24.19, 5.69, 26.00, -0.34, 0.01, 0.78, 2.81, 0
16:46:23, 6855121, 347.80, 41.891681, 83.658180, 09, 1.81, 0.96, 326.50, 25.05, 5.10, 39.94, -0.27, -0.39, 0.97, 2.80, 1
16:46:24, 6856110, 340.00, 41.891677, 83.658149, 09, 3.27, 0.96, 378.31, 24.62, 5.83, 32.97, -0.72, 0.01, 0.71, 2.89, 0
16:46:25, 6857107, 332.20, 41.891674, 83.658111, 09, 2.68, 0.96, 357.18, 25.91, 5.69, 38.94, -0.47, -0.14, 0.97, 2.62, 1
16:46:26, 6858106, 324.70, 41.891677, 83.658081, 09, 3.17, 0.96, 337.24, 25.05, 5.39, 31.97, -0.38, -0.14, 0.99, 2.74, 0
16:46:27, 6859333, 317.10, 41.891677, 83.658042, 09, 2.70, 0.96, 336.71, 26.34, 5.10, 31.97, -0.41, -0.04, 1.07, 2.79, 1
16:46:28, 6860131, 309.30, 41.891681, 83.658020, 09, 1.40, 0.96, 327.01, 24.62, 5.69, 36.95, -0.47, -0.20, 0.79, 2.76, 0
16:46:29, 6861125, 301.30, 41.891689, 83.658004, 09, 1.41, 0.96, 307.25, 25.05, 5.54, 33.96, -0.84, 0.03, 0.97, 3.05, 1
16:46:30, 6862137, 293.40, 41.891700, 83.658020, 09, 1.89, 0.96, 276.24, 22.89, 5.39, 33.96, -0.28, -0.16, 0.81, 2.96, 0
16:46:31, 6863130, 285.90, 41.891704, 83.658042, 09, 1.59, 0.97, 296.57, 24.62, 5.69, 32.97, -0.11, -0.20, 0.84, 2.85, 1
16:46:32, 6864348, 278.30, 41.891700, 83.658058, 09, 2.23, 0.97, 296.89, 24.62, 5.69, 36.95, -0.57, 0.05, 0.81, 2.87, 0
16:46:33, 6865524, 270.40, 41.891689, 83.658081, 09, 1.97, 0.97, 236.38, 23.33, 5.83, 35.96, -0.09, -0.23, 0.92, 2.81, 1
16:46:34, 6866486, 262.60, 41.891674, 83.658088, 09, 1.77, 0.97, 266.52, 25.05, 6.13, 30.98, -0.60, -0.16, 1.02, 2.90, 0
16:46:35, 6867479, 254.30, 41.891666, 83.658088, 09, 0.09, 0.97, 276.24, 26.34, 6.59, 36.95, -0.75, 0.07, 1.24, 2.77, 1
16:46:36, 6868521, 244.90, 41.891677, 83.658081, 09, 0.15, 0.97, 256.93, 24.19, 6.74, 29.98, -0.46, -0.28, 0.84, 2.60, 0
16:46:37, 6869707, 236.70, 41.891693, 83.658081, 09, 2.44, 0.97, 236.64, 24.62, 6.28, 29.98, -0.85, -0.04, 0.83, 2.81, 1
16:46:38, 6870502, 228.50, 41.891712, 83.658103, 09, 3.13, 0.98, 236.64, 26.77, 7.05, 32.97, -1.69, -1.13, 4.62, 2.81, 0
16:46:39, 6871543, 220.10, 41.891723, 83.658119, 09, 0.06, 0.97, 206.09, 25.05, 6.43, 34.96, -0.52, 0.20, 0.78, 2.78, 1
16:46:40, 6872559, 212.00, 41.891723, 83.658111, 09, 0.13, 0.98, 226.76, 25.05, 6.59, 34.96, -0.62, 0.13, 0.97, 2.73, 0
16:46:41, 6873470, 204.00, 41.891723, 83.658096, 09, 0.16, 0.98, 226.39, 25.05, 7.05, 32.97, -0.65, 0.16, 1.01, 2.79, 1
16:46:42, 6874758, 205.10, 41.891716, 83.658096, 09, 0.10, 0.97, 226.64, 25.05, 7.36, 36.95, -0.69, 0.16, 1.01, 2.85, 0
16:46:43, 6875526, 205.80, 41.891708, 83.658096, 09, 0.09, 0.97, 196.56, 24.62, 7.05, 36.95, -0.62, 0.16, 0.96, 2.83, 1
16:46:44, 6876444, 206.10, 41.891704, 83.658103, 09, 0.06, 0.98, 226.52, 24.62, 6.89, 35.96, -0.56, 0.20, 0.94, 2.85, 0
16:46:45, 6877509, 206.40, 41.891700, 83.658103, 09, 0.04, 0.97, 227.02, 25.48, 6.74, 31.97, -0.56, 0.23, 0.94, 2.82, 1
16:46:46, 6878516, 206.60, 41.891700, 83.658103, 09, 0.03, 0.97, 196.45, 23.76, 6.59, 31.97, -0.57, 0.23, 0.96, 2.78, 0
16:46:47, 6879711, 205.40, 41.891696, 83.658103, 09, 0.02, 0.97, 196.13, 25.91, 7.36, 35.96, -0.52, 0.19, 0.94, 2.76, 1
16:46:48, 6880518, 204.40, 41.891693, 83.658103, 09, 0.02, 0.97, 206.54, 25.05, 7.36, 28.98, -0.54, 0.24, 0.99, 2.82, 0
16:46:49, 6881548, 203.70, 41.891693, 83.658103, 09, 0.00, 0.97, 206.77, 25.05, 7.36, 32.97, -0.60, 0.23, 0.99, 2.79, 1
16:46:50, 6882480, 203.70, 41.891693, 83.658103, 09, 0.00, 0.97, 237.03, 22.89, 6.89, 34.96, -0.49, 0.20, 1.06, 2.82, 0
16:46:51, 6883474, 203.70, 41.891693, 83.658103, 09, 0.00, 0.97, 196.78, 24.62, 7.20, 36.95, -0.56, 0.21, 0.96, 2.79, 1
16:46:52, 6884731, 203.70, 41.891693, 83.658103, 09, 0.00, 0.98, 227.02, 25.05, 7.20, 33.96, -0.53, 0.20, 0.99, 2.76, 0
16:46:53, 6885473, 203.70, 41.891693, 83.658103, 09, 0.00, 0.97, 237.43, 25.05, 6.89, 35.96, -0.50, 0.23, 0.94, 2.81, 1
16:46:54, 6886512, 203.70, 41.891693, 83.658096, 09, 0.02, 0.97, 247.74, 25.05, 7.20, 32.97, -0.54, 0.20, 0.92, 2.83, 0
16:46:55, 6887461, 203.70, 41.891693, 83.658096, 09, 0.03, 0.97, 247.32, 24.62, 7.05, 33.96, -0.57, 0.19, 1.02, 2.82, 1
16:46:56, 6888457, 203.80, 41.891696, 83.658096, 09, 0.02, 0.97, 206.89, 25.48, 7.05, 29.98, -0.57, 0.23, 0.94, 2.81, 0
16:46:57, 6889718, 203.80, 41.891696, 83.658096, 09, 0.01, 0.97, 196.89, 23.76, 7.05, 34.96, -0.53, 0.16, 0.94, 2.80, 1
16:46:58, 6890445, 203.80, 41.891700, 83.658096, 09, 0.02, 0.97, 206.77, 24.19, 7.84, 31.97, -0.62, 0.19, 0.99, 2.81, 0
16:46:59, 6891446, 203.80, 41.891700, 83.658096, 09, 0.04, 0.98, 236.77, 25.05, 7.20, 31.97, -0.57, 0.17, 1.01, 2.80, 1
16:47:00, 6892528, 203.80, 41.891700, 83.658088, 09, 0.04, 0.97, 207.01, 25.05, 7.36, 34.96, -0.62, 0.19, 0.96, 2.84, 0
16:47:01, 6893554, 203.80, 41.891704, 83.658088, 09, 0.43, 0.97, 227.40, 24.62, 7.36, 33.96, -0.54, 0.25, 0.94, 2.81, 1
16:47:02, 6894724, 203.80, 41.891704, 83.658081, 09, 0.51, 0.98, 206.89, 26.77, 8.00, 35.96, -0.49, 0.24, 0.99, 2.82, 0
16:47:03, 6895545, 203.80, 41.891708, 83.658073, 09, 0.00, 0.97, 237.16, 24.62, 7.36, 36.95, -0.57, 0.20, 0.92, 2.76, 1
16:47:04, 6896530, 203.80, 41.891708, 83.658073, 09, 0.00, 0.97, 227.02, 24.62, 7.52, 35.96, -0.50, 0.20, 0.94, 2.76, 0
16:47:05, 6897460, 203.80, 41.891708, 83.658073, 09, 0.00, 0.97, 227.02, 24.62, 7.20, 30.98, -0.60, 0.21, 0.97, 2.75, 1
16:47:06, 6898542, 203.80, 41.891708, 83.658073, 09, 0.00, 0.97, 227.14, 26.34, 7.36, 33.96, -0.54, 0.20, 0.94, 2.78, 0
16:47:07, 6899790, 203.80, 41.891708, 83.658073, 09, 0.00, 0.97, 197.12, 23.76, 7.68, 35.96, -0.52, 0.21, 0.96, 2.79, 1
16:47:08, 6900492, 203.80, 41.891708, 83.658073, 09, 0.00, 0.97, 207.01, 25.05, 7.52, 34.96, -0.62, 0.20, 0.99, 2.77, 0
